2.955120207815465;0.82;0.09939667712512215;0.09967085847907467
2.955120207815465;0.82925;0.14385745003955394;0.14661077366913805
2.955120207815465;0.85775;0.26992748110843556;0.2875609806285256
2.955120207815465;0.88125;0.3844475006377007;0.404982171771245
2.955120207815465;0.8952500000000001;0.4655345614181071;0.4745844608005337
2.955120207815465;0.9067500000000001;0.5299471169568551;0.5321451658029585
2.955120207815465;0.9165000000000001;0.5872093851465781;0.5815832139265519
2.9188643838072217;0.9225000000000001;0.6163310317578283;0.611396006739624
2.886275743629799;0.9264999999999999;0.6391024501186037;0.6317505519081812
2.8554373077586384;0.9327500000000001;0.6732000740229962;0.6615172374820137
2.8240692086146355;0.93875;0.7065626139649099;0.6915942461987056
2.793898123751321;0.9422500000000001;0.7254050023168434;0.7088555681081303
2.765030703474109;0.9487500000000001;0.7588960924734948;0.7406828483810913
2.7396262894127337;0.9522499999999999;0.7756741014551427;0.7584313594579376
2.7161631971439233;0.9549999999999998;0.7905035195712778;0.7723935210884876
2.6943631403872983;0.9559999999999998;0.7942115788130282;0.7773721012598461
