0;1;2;3;4;5;6;7;8;9
-0.3501657457999995;-0.03275985600000098;-0.24891858719999882;0.1612629641999997;-0.17412428659999987;-0.675135846799999;-0.49852475219999914;0.5892754761999965;0.17765129480000047;1.3501537976000009
-0.5211819097999989;-0.16672600479999955;-0.4428684506000013;1.4605404931999888;-0.1486682481999969;0.021732135800000364;-0.13529074560000143;-0.08039666859999878;-0.12688552720000001;0.03975292380000032
-0.1881364153999993;0.29254042640000316;0.38309635179999973;0.5364182279999969;0.09101811979999942;-0.3658588028000028;-0.5742988010000023;0.12492906079999934;1.0357399225999924;-0.20210753520000185
-0.3576496620000014;1.2465626143999917;-0.24519176159999584;0.36288458280000174;-0.8616655754000015;-0.15005370379999886;-0.1150270087999996;-0.20908369479999925;-0.3859492320000007;0.22019028500000462
-0.3042628919999993;0.8905642376000041;-0.35981860359999907;-0.012378657600000276;0.41985137679999907;-0.03143040399999799;-0.27316822140000024;-0.4647407746000012;0.02113424699999911;-0.09578367540000031
-0.04572967140000013;0.12139901440000103;-0.04554562579999989;-0.08847271640000108;0.08202675580000014;0.7515542230000002;0.3806243051999984;-0.6562152498000017;-0.47125523560000054;0.5659088671999986
-0.12676881459999986;-0.3108427394000005;-0.4371743644000008;-0.18444887320000075;1.2084972908000098;0.08741902260000171;-0.18285657199999908;0.028181632199999827;-0.15812708160000033;-0.0006566437999993223
-0.27344285779999744;-0.5751321827999966;0.279543615599998;-0.3299257745999997;0.1610896571999991;0.9338776330000043;-0.3446815346000007;0.5256176232000019;-0.22538079999999988;-0.6670295662000052
0.36541852579999823;-0.05358990420000034;0.2975532497999994;-0.25848446680000087;-0.24511252319999918;-0.12469058799999833;0.09231424940000094;0.6957960000000042;-0.034652299200000444;-0.1693812114000007
-0.22567466799999936;-0.01909868279999984;0.029312454999999234;0.08037622240000135;-0.15298771399999875;1.1170856649999974;-0.11348279399999975;0.34683336980000073;-0.03820440199999924;-0.405946219399997
-0.6414251541999979;-0.382785181199999;-0.27229230639999963;0.16522150879999992;0.3312739769999988;0.2944798535999993;0.396729931999997;0.4599880367999999;0.2586675068000013;-0.8362071095999987
-0.014919027399999755;0.12046352500000007;-0.1338621794000029;-0.20348321779999815;7.623160000111052e-05;0.05099371959999979;0.6005579332000036;-0.22296844920000028;-0.10214952900000193;-0.004852707400000508
-0.0437118952000006;-0.5101066403999975;-0.27495567800000176;-0.022865011199999275;0.7436892784000003;-0.3767669531999988;0.04339252000000056;0.2910131970000021;0.01826543980000042;0.013558555199999971
-0.36706751120000225;-0.10688170640000062;1.0260587989999967;0.042462501599999786;-0.025760794000000104;0.07886148579999938;-0.14926037600000033;-0.13078970739999984;-0.0031352079999996843;0.08391319960000215
-0.0029829503999998916;0.01735766520000008;0.18362621319999953;0.1526757595999987;-0.4109194161999987;-0.5078863230000041;-0.7654826828000043;0.1543440099999994;1.013300775800005;0.06543246060000191
0.23094258139999704;-0.13068576339999893;-0.7085719233999969;-0.6896609479999988;-0.4976211236000062;-0.49903229000000154;-0.6731818922000018;0.8256679915999955;-0.5569899927999974;-0.5088313211999976
-0.45348772759999906;-0.3884941056000013;0.5372810925999983;0.8756280419999962;-0.6987911901999994;-0.3574400738000025;0.4466700982000035;0.17113069740000025;-0.17539877239999935;0.2200622980000004
-0.31202094039999684;-0.18366018199999978;-0.02700006440000011;0.2549169210000056;0.09289597380000088;-0.10327710100000058;1.089311384999996;0.06330577559999892;-0.1267634092000001;-0.12329776139999876
-0.4618934936000023;1.292444269200006;-0.06933991659999936;-0.07401042099999959;0.25948772740000287;-0.18190384919999888;0.05013610780000052;0.1989220808000011;-0.10225611520000107;-0.009081529200000214
-0.03608782399999994;0.5491387556000038;-0.33510799900000104;0.2465020940000016;0.8249196451999932;0.8720676322000038;0.33660490759999884;0.46108650179999533;-0.08306356600000067;0.9196543201999952
-0.17248523680000058;-0.01168590760000013;0.3037981907999971;0.07563936699999997;-0.8861381044000005;-0.7831087298000043;0.5184233278000036;-0.16512507999999912;0.687528308800001;0.5416189792000019
0.5312286635999992;0.02840610619999974;-0.5286922509999978;-0.141728500000001;-0.0510953674000002;0.4721564291999979;-0.8741392898000041;-0.21643838699999973;0.15811940320000042;0.18642478719999983
1.0284353626000013;-0.03703647619999962;-0.20197771200000006;0.045153382400000996;0.034516359199999874;0.02021715840000379;-0.16498137719999986;0.026649263199998826;-0.05222190440000029;-0.10161673700000066
0.8075808984000007;-0.08851565499999961;0.31652982460000184;0.029533553000000722;0.14496400299999804;-0.15382398119999957;0.28123339640000145;-0.09643175279999795;0.11601103479999982;-0.015786744199999495
0.10082741940000146;-0.4530112809999982;-0.263706636200006;-0.07096072599999959;-0.0029747939999993853;0.06301515040000077;-0.11581511819999896;-0.13734869779999978;1.387368304800001;-0.29982198719999953
